hash,ward_code,local_authority_code,status,current,created,applied,offered,confirmed,rejected
ae97c9a96b2f713176c4,E05011400,E08000035,confirmed,True,2022-08-30,2022-09-16,2022-11-26,2022-12-17,
da4dd2bb2e91ad3da563,UNKNOWN,UNKNOWN,,False,2022-08-30,,,,
2140f0bb01c5d06bcd48,UNKNOWN,UNKNOWN,,False,2022-08-31,,,,
415182907454a44d046a,UNKNOWN,UNKNOWN,,False,2022-08-31,,,,
6a73a19762ef8885026d,UNKNOWN,UNKNOWN,,False,2022-08-31,,,,
94a9cf3e225ee547f177,E05013831,E08000035,FROZEN ACCOUNTS CP4,True,2022-08-31,2022-09-16,2022-11-26,,
aa78c707936cbd0ae77f,E05011391,E08000035,confirmed,True,2022-08-31,2022-09-23,2022-11-26,2022-12-17,
b5eb59f9a5e068afe014,E05011413,E08000035,confirmed,True,2022-08-31,2022-09-09,2022-11-26,2022-12-17,
b73c112ddce72b9dfd48,E05010058,E07000169,confirmed,True,2022-08-31,2022-09-16,2022-11-26,2022-12-17,
d09d5bebcafb4e262f13,UNKNOWN,UNKNOWN,,False,2022-08-31,,,,
df7e41efae8e559060c4,UNKNOWN,UNKNOWN,,False,2022-08-31,,,,
f9071620fbe8842e15f1,E05011399,E08000035,FROZEN ACCOUNT CP5,True,2022-08-31,2022-09-26,2023-01-11,,
0758f4e0a952d173de47,E05012841,E08000035,confirmed,True,2022-09-01,2022-09-09,2022-11-26,2022-12-17,
23fceab0197d55d46424,UNKNOWN,UNKNOWN,,False,2022-09-01,,,,
2849565a7bb2a7cd8536,E05001356,E08000032,FROZEN ACCOUNTS CP4,True,2022-09-01,2022-09-16,2022-11-26,,
32a113755ade454a8ed8,UNKNOWN,UNKNOWN,,False,2022-09-01,,,,
330a14a569978512bbe3,UNKNOWN,UNKNOWN,,False,2022-09-01,2023-03-16,,,
48f521a1c5fc1db3e531,UNKNOWN,UNKNOWN,,False,2022-09-01,,,,
5881e5804dac9a099a7b,UNKNOWN,UNKNOWN,,False,2022-09-01,,,,
5f91b9dc52223c0d85ca,UNKNOWN,UNKNOWN,,False,2022-09-01,,,,
71f477ddc8eb09e901d7,UNKNOWN,UNKNOWN,,False,2022-09-01,,,,
72d98d492c9391999eee,UNKNOWN,UNKNOWN,,False,2022-09-01,,,,
7d83f76a4c83d5de37ba,E05011409,E08000035,FROZEN ACCOUNTS CP4,True,2022-09-01,2022-09-16,2022-11-26,,
99477b3c5d156c1e13ed,UNKNOWN,UNKNOWN,,False,2022-09-01,2022-09-16,2022-11-26,,
cc69746a2c6c06376308,UNKNOWN,UNKNOWN,,False,2022-09-01,,,,
d499105acc8414e985cf,UNKNOWN,UNKNOWN,,False,2022-09-01,,,,
00ca155a7fd2f68ca189,E05011400,E08000035,confirmed,True,2022-09-02,2022-09-09,2022-11-26,2022-12-17,
04ef69cd0d31de3db037,E05012647,E08000035,FROZEN ACCOUNTS CP3,True,2022-09-02,2022-09-09,,,
0af3a64b7dd570bca42d,UNKNOWN,UNKNOWN,,False,2022-09-02,2022-09-28,,,
2beafd4b17f5374b1664,E05013830,E08000035,FROZEN ACCOUNTS CP3,True,2022-09-02,2022-09-09,,,
2d3502fd78e4fdd6921b,UNKNOWN,UNKNOWN,,False,2022-09-02,,,,
4c8ccad020fe20cbf8b8,UNKNOWN,UNKNOWN,,False,2022-09-02,,,,
59f69e4b6dc3af67ac15,E05001393,E08000034,confirmed,True,2022-09-02,2022-09-09,2022-11-26,2022-12-17,
ce8ab59406fe191b2400,UNKNOWN,UNKNOWN,,False,2022-09-02,,,,
de94f2e0472f2e6e83a0,UNKNOWN,UNKNOWN,,False,2022-09-02,2022-09-09,,,
2363eed637a4851195ed,UNKNOWN,UNKNOWN,,False,2022-09-03,,,,
52f494e6127b9fbde2d3,UNKNOWN,UNKNOWN,,False,2022-09-03,,,,
7ea4d602b8fae6cc9e44,E05001405,E08000034,confirmed,True,2022-09-03,2022-09-09,2022-11-26,2022-12-17,
8408bf74535848bd674c,E05011394,E08000035,FROZEN ACCOUNTS CP3,True,2022-09-03,2022-09-09,,,
9a54fe26089dc33a21f3,UNKNOWN,UNKNOWN,,False,2022-09-03,,,,
c65bfbffd559e3d2844b,UNKNOWN,UNKNOWN,,False,2022-09-03,2022-09-09,,,
df94d614c9297413e4bd,UNKNOWN,UNKNOWN,,False,2022-09-03,,,,
11f8d23bb6dc39791b8e,E05011403,E08000035,FROZEN ACCOUNT CP5,True,2022-09-04,2022-09-29,2022-11-26,,
3ea56b80cedac30d0af5,E05001444,E08000036,confirmed,True,2022-09-04,2022-09-21,2022-11-26,2022-12-17,
4a2c71b1f9a90e73b414,E05011385,E08000035,FROZEN ACCOUNTS CP3,True,2022-09-04,2022-09-09,,,
52ee997f5ead0da49e3c,E05011413,E08000035,FROZEN ACCOUNTS CP3,True,2022-09-04,2022-09-15,,,
58d9e054bb62a9645b3a,E05011547,E08000035,confirmed,True,2022-09-04,2023-01-03,2023-03-24,2023-04-25,
65545f7b1605e642e367,E05011399,E08000035,Deactivated after training,True,2022-09-04,2022-09-09,2022-11-26,2022-12-17,
73ef207795051d3e8441,UNKNOWN,UNKNOWN,,False,2022-09-04,,,,
76d341553426188d9e76,E05011402,E08000035,confirmed,True,2022-09-04,2022-09-09,2022-11-26,2022-12-17,
81efb5055921f56b96c1,UNKNOWN,UNKNOWN,,False,2022-09-04,,,,
98cee68d38ebdd5c98f2,UNKNOWN,UNKNOWN,,False,2022-09-04,2022-09-26,2022-10-15,,
aeda915cdc58ba9c3a4d,E05011403,E08000035,confirmed,True,2022-09-04,2023-01-11,2023-03-22,2023-04-25,
b4736e9c851f07f3f316,UNKNOWN,UNKNOWN,,False,2022-09-04,,,,
b67af82b3712ace21dd1,UNKNOWN,UNKNOWN,,False,2022-09-04,,,,
c1044b252072a6af1426,E05011384,E08000035,confirmed,True,2022-09-04,2022-09-09,2022-11-26,2022-12-17,
d4fa55410039eb91aae1,E05012648,E08000035,confirmed,True,2022-09-04,2022-09-09,2022-11-26,2022-12-17,
e8427631588577f17de9,E05011405,E08000035,FROZEN ACCOUNTS CP3,True,2022-09-04,2023-01-15,,,
f90819cbf1eaab097cf0,UNKNOWN,UNKNOWN,,False,2022-09-04,2022-09-09,,,
2037f595dea3ee01565c,UNKNOWN,UNKNOWN,,False,2022-09-05,,,,
5ab5ce021f42db217be8,E05011391,E08000035,confirmed,True,2022-09-05,2022-09-09,2022-11-26,2023-02-06,
908944479a777b6ab83d,UNKNOWN,UNKNOWN,,False,2022-09-05,2022-09-09,,,
b1ee28aad62b8875430c,E05011399,E08000035,confirmed,True,2022-09-05,2022-09-23,2023-01-12,2023-02-06,
c19144f7a2545a8beac3,E05011403,E08000035,confirmed,True,2022-09-05,2022-09-16,2022-11-26,2022-12-17,
c6fa638b2f04189b740b,E05011387,E08000035,5b ATTENDED INDUCTION,True,2022-09-05,2022-09-09,2023-06-08,2023-06-30,
da3dbfebfa235bb50221,UNKNOWN,UNKNOWN,,False,2022-09-05,2022-09-09,,,
dd73c95380b45ca77e02,UNKNOWN,UNKNOWN,,False,2022-09-05,,,,
dfa3df08301db3f24372,UNKNOWN,UNKNOWN,,False,2022-09-05,,,,
e0feccf302b71d2e5703,UNKNOWN,UNKNOWN,,False,2022-09-05,,,,
ea811d497a884bddb8cd,UNKNOWN,UNKNOWN,,False,2022-09-05,2022-09-16,2022-11-26,,
3322425fce7f2f5956fb,UNKNOWN,UNKNOWN,,False,2022-09-06,,,,
3675a73a3a7dee1aae21,E05011402,E08000035,confirmed,True,2022-09-06,2022-09-16,2022-11-26,2023-02-06,
7afac60fbef792cff5d9,E05011399,E08000035,confirmed,True,2022-09-06,2022-09-22,2022-11-26,2022-12-17,
cf33139f8f71091e5eb6,E05011404,E08000035,confirmed,True,2022-09-06,2022-09-09,2023-01-12,2023-02-06,
0956a16c47ff86b11de2,E05011390,E08000035,confirmed,True,2022-09-07,2022-09-16,2022-11-26,2022-12-17,
1ba03482795eecc61dd8,UNKNOWN,UNKNOWN,,False,2022-09-07,,,,
4b931983dbb2ac71f252,E05012647,E08000035,FROZEN ACCOUNTS CP3,True,2022-09-07,2022-09-26,,,
4bf8e62c7c9e634c8609,E05011413,E08000035,confirmed,True,2022-09-07,2022-09-09,2022-11-26,2022-12-17,
57b5e97e2f6dce1f7e0f,E05011397,E08000035,FROZEN ACCOUNT CP5,True,2022-09-07,2022-09-16,2022-11-26,,
597b8c20c06e82f5c286,E05011390,E08000035,FROZEN ACCOUNTS CP4,True,2022-09-07,2022-09-16,2022-11-26,,
645ff6124064db7c731b,UNKNOWN,UNKNOWN,,False,2022-09-07,,,,
6e4bf2b449c0f182e5fc,UNKNOWN,UNKNOWN,,False,2022-09-07,,,,
8b0a8130888b8062b759,UNKNOWN,UNKNOWN,,False,2022-09-07,,,,
a58105e085efbce3b23b,E05011390,E08000035,Deactivated before training,True,2022-09-07,2022-09-22,2022-11-26,,
a6185dc5c399b9267dd9,UNKNOWN,UNKNOWN,,False,2022-09-07,,,,
aa37c21c6c4bce2dc491,UNKNOWN,UNKNOWN,,False,2022-09-07,,,,
b15fbab386a7ddb2c62c,UNKNOWN,UNKNOWN,,False,2022-09-07,,,,
bfd6b2d8c6dd127cb481,UNKNOWN,UNKNOWN,,False,2022-09-07,,,,
c4c99ca91f2979ba8562,E05011403,E08000035,FROZEN ACCOUNT CP5,True,2022-09-07,2022-09-09,2023-01-11,,
d6a6e04c99d25a10ef60,UNKNOWN,UNKNOWN,,False,2022-09-07,,,,
d859f3c31688334d128a,UNKNOWN,UNKNOWN,,False,2022-09-07,,,,
de545d2010d72f1ccaae,UNKNOWN,UNKNOWN,,False,2022-09-07,,,,
e3be358f3f6792d2dc90,UNKNOWN,UNKNOWN,,False,2022-09-07,,,,
29228bf5e6fcd09d3d63,UNKNOWN,UNKNOWN,,False,2022-09-08,,,,
3ca7b1a750dbf411eb28,UNKNOWN,UNKNOWN,,False,2022-09-08,,,,
96a064ca3c43b96a601f,UNKNOWN,UNKNOWN,,False,2022-09-08,2022-09-09,,,
a25d4c10238a0bba4ae0,UNKNOWN,UNKNOWN,,False,2022-09-08,,,,
ad4e2b68cfe81aa48acf,UNKNOWN,UNKNOWN,,False,2022-09-08,,,,
b4157b28e76cdee248eb,UNKNOWN,UNKNOWN,,False,2022-09-08,,,,
cc0664524258ad5a52a9,E05012842,E08000035,confirmed,True,2022-09-08,2022-09-27,2022-10-15,2022-12-17,
01216c9a302e2d2957fd,E05011400,E08000035,FROZEN ACCOUNTS CP3,True,2022-09-09,2022-09-12,,,
19b39675bfd188690172,E05001403,E08000034,FROZEN ACCOUNTS CP3,True,2022-09-09,2022-09-09,,,
2239e12ba7207728a328,E05011405,E08000035,confirmed,True,2022-09-09,2022-10-04,2022-11-26,2022-12-17,
23d9ac45f549473fde1c,UNKNOWN,UNKNOWN,,False,2022-09-09,,,,
34feb5f87eb06dab91b2,UNKNOWN,UNKNOWN,,False,2022-09-09,,,,
3a1d3f8a9aab18bb00dd,E05012841,E08000035,FROZEN ACCOUNTS CP3,True,2022-09-09,2022-09-29,,,
473a5f0209874480eefa,E05011411,E08000035,FROZEN ACCOUNTS CP3,True,2022-09-09,2022-09-09,,,
4f6cdcf346ec1f84a965,E05011397,E08000035,confirmed,True,2022-09-09,2022-09-27,2022-10-15,2022-11-05,
519655475fbe8ac71419,E05001350,E08000032,confirmed,True,2022-09-09,2022-09-29,2022-10-15,2022-11-05,
538fede9126f5c72409f,E05011414,E08000035,confirmed,True,2022-09-09,2022-09-09,2022-11-26,2022-12-17,
55321c37148852f03b0f,UNKNOWN,UNKNOWN,,False,2022-09-09,,,,
56de55314d3be5593cea,E05011389,E08000035,FROZEN ACCOUNTS CP3,True,2022-09-09,2022-09-16,,,
5d2e45b3e5a9faa33a9d,UNKNOWN,UNKNOWN,,False,2022-09-09,2022-09-12,,,
5e1f2d88bb4349a1a817,UNKNOWN,UNKNOWN,,False,2022-09-09,,,,
5e4e6e4b61f41815b774,UNKNOWN,UNKNOWN,,False,2022-09-09,,,,
6564901874df09abe49a,UNKNOWN,UNKNOWN,,False,2022-09-09,,,,
68c88794b91303b2d123,E05001455,E08000036,FROZEN ACCOUNTS CP3,True,2022-09-09,2022-09-09,,,
6cf4f2d1d035b0f99c90,E05012841,E08000035,FROZEN ACCOUNTS CP4,True,2022-09-09,2022-09-16,2022-11-26,,
7698badf57cb1eba60d1,E05011385,E08000035,confirmed,True,2022-09-09,2022-09-12,2022-11-26,2022-12-17,
77a373f81ff46a12deac,UNKNOWN,UNKNOWN,,False,2022-09-09,,,,
8afd50a4dbe7acb51f62,UNKNOWN,UNKNOWN,,False,2022-09-09,,,,
90bd1a0066518fa365c8,UNKNOWN,UNKNOWN,,False,2022-09-09,,,,
9305e6a5a2713aa37f87,UNKNOWN,UNKNOWN,,False,2022-09-09,,,,
94bf40879e77fa4d8b51,E05011387,E08000035,confirmed,True,2022-09-09,2022-09-28,2022-10-15,2022-11-05,
94ea15a8fd63524d0f28,UNKNOWN,UNKNOWN,,False,2022-09-09,,,,
95fd3972f19c713aeced,UNKNOWN,UNKNOWN,,False,2022-09-09,,,,
973e413a3112b03b7772,E05011411,E08000035,confirmed,True,2022-09-09,2022-09-28,2022-10-15,2022-11-05,
99144cfa1ccd178dced9,E05010319,E06000014,FROZEN ACCOUNTS CP3,True,2022-09-09,2022-09-21,,,
9c8013f9bee3f125e029,UNKNOWN,UNKNOWN,,False,2022-09-09,,,,
9de8cda67e6c63425c59,E05011390,E08000035,confirmed,True,2022-09-09,2022-09-16,2022-11-26,2022-12-17,
9ef746dcb4336ecbfe9a,E05013830,E08000035,Deactivated before training,True,2022-09-09,2022-09-28,2022-10-15,,
a8dba8c0d906d3958323,UNKNOWN,UNKNOWN,,False,2022-09-09,,,,
b0c9b9fc35a8cfb548ac,UNKNOWN,UNKNOWN,,False,2022-09-09,,,,
b2bd92928a7e295bdfc4,UNKNOWN,UNKNOWN,,False,2022-09-09,,,,
b786292c91fd4ec34307,E05011389,E08000035,confirmed,True,2022-09-09,2022-09-27,2022-10-15,2022-11-05,
b9c29c3613e7e3edf34b,E05012841,E08000035,confirmed,True,2022-09-09,2022-09-16,2022-11-26,2022-12-17,
bc3dd217d68fb9635afa,UNKNOWN,UNKNOWN,,False,2022-09-09,,,,
c33c50a64e56f3064600,UNKNOWN,UNKNOWN,,False,2022-09-09,,,,
c7efdd3020a35fe0f953,UNKNOWN,UNKNOWN,,False,2022-09-09,,,,
cc2f1fe13324f3178e9a,UNKNOWN,UNKNOWN,,False,2022-09-09,,,,
d007a849cf3f9fb36fd2,E05011402,E08000035,confirmed,True,2022-09-09,2022-09-26,2022-10-21,2022-12-17,
d294f6f403d56841f47f,E05011397,E08000035,confirmed,True,2022-09-09,2022-09-27,2022-10-15,2022-12-17,
d3de3c6a47a685338e5a,UNKNOWN,UNKNOWN,,False,2022-09-09,2022-09-16,2022-11-26,2022-12-17,
d4afd1f219a6a2925cb6,E05011390,E08000035,confirmed,True,2022-09-09,2022-09-16,2022-11-26,2022-12-17,
ddcea10d4f8c6a9821d2,E05011391,E08000035,confirmed,True,2022-09-09,2022-09-28,2022-10-15,2022-11-05,
e25713519c86d55e36ec,E05011411,E08000035,FROZEN ACCOUNTS CP3,True,2022-09-09,2022-09-12,,,
ecee4ad263f3a97b0ce0,E05011409,E08000035,FROZEN ACCOUNTS CP3,True,2022-09-09,2022-09-09,,,
f67162c775b74ea8796d,E05011409,E08000035,confirmed,True,2022-09-09,2022-09-12,2022-11-26,2022-12-17,
fd474e0d7a889181cae2,UNKNOWN,UNKNOWN,,False,2022-09-09,,,,
fe1370c064e75d6cbb90,E05011411,E08000035,confirmed,True,2022-09-09,2022-09-09,2022-11-26,2022-12-17,
11779111105fefe94cb0,E05001392,E08000034,FROZEN ACCOUNTS CP3,True,2022-09-10,2022-09-12,,,
2c9d99d02934aaa286b5,UNKNOWN,UNKNOWN,,False,2022-09-10,,,,
3395bf4955cc029b0800,UNKNOWN,UNKNOWN,,False,2022-09-10,,,,
35c00616b6ff90637e6e,UNKNOWN,UNKNOWN,,False,2022-09-10,,,,
413d16b09665be0f2329,UNKNOWN,UNKNOWN,,False,2022-09-10,,,,
70c6f5ac1f9cbf6a204f,E05011388,E08000035,confirmed,True,2022-09-10,2022-11-21,2023-01-12,2023-02-06,
7228330da15baca415f6,UNKNOWN,UNKNOWN,,False,2022-09-10,,,,
815e4f3ff09763983418,E05011547,E08000035,confirmed,True,2022-09-10,2022-09-12,2022-11-26,2023-02-06,
a8282f2bef8dd16cc86c,E05011411,E08000035,confirmed,True,2022-09-10,2022-09-28,2022-10-15,2022-11-05,
c0eb0531e467ce643dc6,UNKNOWN,UNKNOWN,,False,2022-09-10,2022-09-26,,,2022-10-15
dadff6ad5ad53b3ed318,E05001123,E08000022,FROZEN ACCOUNTS CP3,True,2022-09-10,2023-01-10,,,
dd57487f4b6a0b4c7f26,UNKNOWN,UNKNOWN,,False,2022-09-10,,,,
ee7423d20219249730d0,E05011389,E08000035,confirmed,True,2022-09-10,2022-09-12,2022-11-26,2022-12-17,
0623036e668299646c46,UNKNOWN,UNKNOWN,,False,2022-09-11,,,,
6dfe5885a089596e0ec0,UNKNOWN,UNKNOWN,,False,2022-09-11,,,,
736067f7810c10009263,E05011547,E08000035,FROZEN ACCOUNTS CP3,True,2022-09-11,2023-01-11,,,
ba255b65717b3e980a80,UNKNOWN,UNKNOWN,,False,2022-09-11,,,,
c5e8ce5b7d2ebace7789,E05011396,E08000035,FROZEN ACCOUNTS CP3,True,2022-09-11,2022-09-12,,,
e5b6ef26d7eac7e19cc0,UNKNOWN,UNKNOWN,,False,2022-09-11,,,,
ec04b8ef458141347936,UNKNOWN,UNKNOWN,,False,2022-09-11,,,,
fdcfb6842982e5a31ab8,E05011390,E08000035,confirmed,True,2022-09-11,2022-09-12,2022-11-26,2022-12-17,
0696fcaca081e999d269,E05001391,E08000034,confirmed,True,2022-09-12,2022-09-29,2022-10-15,2022-11-05,
3764f4449b1f272baec0,E05011405,E08000035,confirmed,True,2022-09-12,2022-09-15,2022-11-26,2022-12-17,
4844e3a5fe76bd45b92f,UNKNOWN,UNKNOWN,,False,2022-09-12,2022-09-16,,,
5ad37d18f5c82348e5bf,UNKNOWN,UNKNOWN,,False,2022-09-12,,,,
65a905f64c6285553aef,UNKNOWN,UNKNOWN,,False,2022-09-12,,,,
66127ff1c9083574cc11,UNKNOWN,UNKNOWN,,False,2022-09-12,,,,
7fc0e42bded06e76129a,E05011409,E08000035,FROZEN ACCOUNTS CP3,True,2022-09-12,2022-09-13,,,
850b5c44e42385694721,UNKNOWN,UNKNOWN,,False,2022-09-12,,,,
c6b1889f96b4c7c15091,UNKNOWN,UNKNOWN,,False,2022-09-12,,,,
f99d20c3a78e08eee55d,E05011390,E08000035,FROZEN ACCOUNTS CP4,True,2022-09-12,2022-10-12,2022-11-26,,
1865f17b37aa78042f22,UNKNOWN,UNKNOWN,,False,2022-09-13,2022-09-27,2022-10-15,,
94f9811a13ca48bd1473,E05012647,E08000035,confirmed,True,2022-09-13,2022-09-14,2023-01-11,2023-02-06,
cdfeffbff721e2e18ff6,E05011389,E08000035,confirmed,True,2022-09-13,2022-11-01,2022-11-26,2022-12-17,
108c61c90cde5240dc21,E05011411,E08000035,confirmed,True,2022-09-14,2023-01-10,2023-03-20,2023-04-25,
193bd2eb4e314fd294aa,E05001446,E08000036,FROZEN ACCOUNTS CP3,True,2022-09-14,2022-09-26,,,
23e4c4f3365069f718c4,UNKNOWN,UNKNOWN,,False,2022-09-14,,,,
2e2cf2efd4cc0d8b569f,E05011389,E08000035,confirmed,True,2022-09-14,2022-09-16,2022-11-26,2022-12-17,
42e3825536a76740eb8b,E05011327,E07000165,FROZEN ACCOUNT CP5,True,2022-09-14,2022-09-15,2022-11-26,,
4b2210ef0b9aeed2a886,UNKNOWN,UNKNOWN,,False,2022-09-14,,,,
8d5cb0fad039248cff8d,UNKNOWN,UNKNOWN,,False,2022-09-14,,,,
9b187e9c52f5b9b4fa2e,E05012648,E08000035,confirmed,True,2022-09-14,2022-09-14,2022-11-26,2022-12-17,
a3d67b3cfc6f7462e515,E05011385,E08000035,FROZEN ACCOUNTS CP3,True,2022-09-14,2022-09-14,,,
e090b7c6d996af8a67c6,E05011327,E07000165,FROZEN ACCOUNT CP5,True,2022-09-14,2022-09-15,2022-11-26,,
f3fcc68c61b2fafbf344,UNKNOWN,UNKNOWN,,False,2022-09-14,,,,
f559c8cbea2fa7440fd1,E05012841,E08000035,confirmed,True,2022-09-14,2022-09-28,2022-10-15,2022-11-05,
fe1714cb3a159fbcbda2,E05011411,E08000035,confirmed,True,2022-09-14,2022-09-23,2022-11-26,2022-12-17,
0b7602f9a03dda5541ac,E05011388,E08000035,FROZEN ACCOUNTS CP3,True,2022-09-15,2022-09-15,,,
0b96f3d0047fd3a5a917,E05010058,E07000169,FROZEN ACCOUNTS CP3,True,2022-09-15,2022-09-27,,,
144c0ac65f0f703cff01,E05011397,E08000035,confirmed,True,2022-09-15,2022-09-16,2023-06-17,2023-07-08,
1e2852ca182a0373458e,UNKNOWN,UNKNOWN,,False,2022-09-15,,,,
216fcdd753ec823ef983,UNKNOWN,UNKNOWN,,False,2022-09-15,,,,
22607a93ba451c181902,UNKNOWN,UNKNOWN,,False,2022-09-15,2022-09-16,,,
2ae9f38c3b83fba50646,UNKNOWN,UNKNOWN,,False,2022-09-15,2022-09-15,,,
472f2a4374a3a8a29f96,UNKNOWN,UNKNOWN,,False,2022-09-15,,,,
53fe7b8f0e2e8a103b9e,UNKNOWN,UNKNOWN,,False,2022-09-15,,,,
621f4a7a14cc6def63d6,E05001353,E08000032,FROZEN ACCOUNTS CP3,True,2022-09-15,2022-09-21,,,
664701fa5f3f025abde7,E05012647,E08000035,confirmed,True,2022-09-15,2022-09-16,2023-03-22,2023-04-25,
737e62ea34002efeaed7,E05012841,E08000035,confirmed,True,2022-09-15,2022-09-28,2022-10-15,2022-11-05,
74a239f4444953c70c1a,E05011394,E08000035,confirmed,True,2022-09-15,2022-09-29,2022-11-26,2022-12-17,
87713cbeb1ab899e2d9a,UNKNOWN,UNKNOWN,,False,2022-09-15,,,,
a2515b75aa52f21c3810,UNKNOWN,UNKNOWN,,False,2022-09-15,,,,
ac6625b2a8f6360b1561,E05011389,E08000035,FROZEN ACCOUNTS CP3,True,2022-09-15,2022-09-15,,,
b36d355dd58575c7441f,E05011395,E08000035,confirmed,True,2022-09-15,2022-10-03,2022-10-21,2022-11-05,
b9f6d8da5ff6038d4ce3,E05011405,E08000035,FROZEN ACCOUNTS CP3,True,2022-09-15,2022-09-15,,,
eb380f698b8812062760,E05012841,E08000035,confirmed,True,2022-09-15,2022-09-15,2022-11-26,2022-12-17,
fb5ef245177ea482e5a9,E05011405,E08000035,confirmed,True,2022-09-15,2022-09-16,2022-11-26,2022-12-17,
0e50fbcbe31f1d37c6ff,E05001391,E08000034,confirmed,True,2022-09-16,2022-09-21,2022-11-26,2022-12-17,
2ad1a97f127cfa38d87b,E05011385,E08000035,confirmed,True,2022-09-16,2022-09-29,2022-10-15,2022-11-05,
2af11218d38754b7b73c,E05011414,E08000035,confirmed,True,2022-09-16,2022-09-16,2022-11-26,2022-12-17,
30ee63caede060968496,UNKNOWN,UNKNOWN,,False,2022-09-16,,,,
46da86bd3bb4c5177b8a,E05011403,E08000035,confirmed,True,2022-09-16,2022-09-27,2022-10-15,2022-11-05,
6e8d07f9501e86c9cfe9,E05012841,E08000035,confirmed,True,2022-09-16,2022-11-03,2023-01-11,2023-02-06,
9bb72b28ed6365e84a52,UNKNOWN,UNKNOWN,,False,2022-09-16,,,,
f5c82e1ba8c61e13b07d,E05011385,E08000035,confirmed,True,2022-09-16,2022-09-27,2022-10-15,2022-11-05,
51114043ae2f8d2f3612,UNKNOWN,UNKNOWN,,False,2022-09-17,2022-09-21,,,
b3cb1ee7fed96259124d,E05011413,E08000035,confirmed,True,2022-09-17,2023-01-18,2023-03-20,2023-04-25,
c4dd68672e3081de76a6,E05011399,E08000035,confirmed,True,2022-09-17,2022-10-18,2022-11-26,2022-12-17,
dec656f58b0165eb1ae8,E05011397,E08000035,confirmed,True,2022-09-17,2022-09-21,2022-11-26,2022-12-17,
0c8e0a3a9f90ff46fec5,E05011409,E08000035,FROZEN ACCOUNTS CP3,True,2022-09-18,2022-09-21,,,
347d8eb5989743feedba,E05011413,E08000035,confirmed,True,2022-09-18,2022-10-29,2022-11-26,2022-12-17,
e8a4d3152cb49d350f57,E05011399,E08000035,confirmed,True,2022-09-18,2022-09-28,2022-10-15,2022-11-05,
ecb10ab3a1f961bdab7d,UNKNOWN,UNKNOWN,,False,2022-09-18,,,,
f0c8a886a75d640166fa,E05011413,E08000035,confirmed,True,2022-09-18,2022-09-27,2022-10-15,2022-11-05,
ea05022f51e3e31057c1,UNKNOWN,UNKNOWN,,False,2022-09-19,,,,
02f4b344f1a204c22771,UNKNOWN,UNKNOWN,,False,2022-09-20,2022-09-21,,,
27dd0f5270780b7e7bde,E05011394,E08000035,confirmed,True,2022-09-20,2022-09-21,2022-11-26,2022-12-17,
356ab883214e57a47b2f,E05011390,E08000035,FROZEN ACCOUNTS CP4,True,2022-09-20,2022-09-21,2022-12-07,,
396d56af2e1c50a6e281,UNKNOWN,UNKNOWN,,False,2022-09-20,2022-09-21,,,
50951ee409e857621db2,E05011399,E08000035,Deactivated before training,True,2022-09-20,2022-10-05,2023-01-11,2023-02-06,
6ebc2fa77b8aeeffb963,E05011346,E07000165,confirmed,True,2022-09-20,2022-09-21,2022-11-26,2022-12-17,
ba4c75c4ddbe7278e2d8,E05011390,E08000035,confirmed,True,2022-09-20,2022-09-21,2022-11-26,2022-12-17,
22adf09ebd2629600a98,UNKNOWN,UNKNOWN,,False,2022-09-21,,,,
3f2b660176a050968b3d,E05011391,E08000035,confirmed,True,2022-09-21,2022-10-03,2022-11-26,2022-12-17,
574378b09758d9ad6eb1,UNKNOWN,UNKNOWN,,False,2022-09-21,,,,
6c758217c976760e0275,UNKNOWN,UNKNOWN,,False,2022-09-21,2022-09-22,2022-11-26,,
b5173a51c41580778b37,E05011397,E08000035,confirmed,True,2022-09-21,2022-09-26,2023-06-08,2023-07-03,
c44d8aaf90d8010ac1f6,E05011397,E08000035,confirmed,True,2022-09-21,2022-09-27,2022-11-26,2023-02-06,
c97d323cf3798da7d51d,E05011389,E08000035,FROZEN ACCOUNTS CP4,True,2022-09-21,2022-11-08,2022-11-26,,
355f47de59bf49f6e543,UNKNOWN,UNKNOWN,,False,2022-09-22,,,,
473ff864687e98c42fe7,E05011403,E08000035,confirmed,True,2022-09-22,2022-09-22,2022-11-26,2022-12-17,
521360b9fe865c6446ac,E05012647,E08000035,confirmed,True,2022-09-22,2022-09-27,2022-10-15,2022-12-17,
79d838ec49398291195c,E05011389,E08000035,FROZEN ACCOUNT CP5,True,2022-09-22,2022-12-08,2023-01-11,,
9d8e7b3b77999dd08ccd,E05011402,E08000035,confirmed,True,2022-09-22,2022-09-27,2022-11-26,2022-12-17,
c0382f488edce0243f35,UNKNOWN,UNKNOWN,,False,2022-09-22,,,,
015f7d75c65926611e8e,UNKNOWN,UNKNOWN,,False,2022-09-23,2022-09-26,,,
04bf97d601675009bec5,E05011397,E08000035,FROZEN ACCOUNTS CP3,True,2022-09-23,2022-09-23,,,
154a8f20ded7e90af807,E05011403,E08000035,confirmed,True,2022-09-23,2022-09-23,2022-11-26,2022-12-17,
156a8649a3f3b5288601,E05011547,E08000035,FROZEN ACCOUNTS CP3,True,2022-09-23,2022-09-26,,,
221f44a1503e794833ef,E05011540,E06000010,confirmed,True,2022-09-23,2022-09-27,2022-11-26,2022-12-17,
