OBJECTID,WD21CD,WD21NM,WD21NMW,BNG_E,BNG_N,LONG,LAT,GlobalID,SHAPE_Length,SHAPE_Area
2026,E05005411,Croft Hill, ,446908,295805,-1.30951,52.558079,{98B42B7A-B7B7-4DD1-9788-7AF439A71AC3},29954.1993152053,11760206.9165
2027,E05005412,Ellis, ,453372,306049,-1.21253,52.64957,{D3E33375-4C72-486D-9441-8B4F26AFD500},12163.3583674498,3484119.56541261
2028,E05005413,Enderby and St John's, ,453927,300333,-1.20525,52.598141,{663D747A-9FDE-49DF-B4F5-193E3B99D184},18832.9531853812,12017590.4592273
2029,E05005414,Fairestone, ,454671,305834,-1.19336,52.647511,{EC93EABB-DA7E-428F-B95A-92E596D82F84},6879.6502273386,1577335.29892034
2030,E05005416,Millfield, ,455466,301019,-1.18242,52.604149,{1D46259A-44C7-4FF0-A35B-6F737816BB4E},3996.91885887266,740360.296296235
2031,E05005417,Muxloe, ,451864,303710,-1.23518,52.628689,{354355EE-B910-4C0A-94E1-5F63313CF8FF},18954.4305958681,7020717.86410754
2032,E05005418,Narborough and Littlethorpe, ,453741,297153,-1.20851,52.569569,{FB84C578-C819-4A35-B830-4B428954B42B},11011.6994363043,3150738.44327233
2033,E05005419,Normanton, ,450188,299629,-1.26055,52.592159,{D6A34CB3-7CBD-41EE-80A3-CF1F0D183BCF},22795.6304837897,16835613.2780115
2034,E05005420,North Whetstone, ,455584,297657,-1.18124,52.57391,{CDB59CF1-519E-403C-AEF6-8740E0D5A56C},9121.8618849691,2335698.15352769
2035,E05005421,Pastures, ,453075,298703,-1.2180901,52.583569,{5785CA92-E7C3-45F7-8A8F-758E1F68E5AE},9600.11610653433,2845836.9271244
2036,E05005422,Ravenhurst and Fosse, ,455832,301826,-1.17688,52.611359,{1AD56A49-265F-4452-9C4A-D0E46789AA08},7380.93402729332,1764967.55667774
2037,E05005423,Saxondale, ,457386,298211,-1.15456,52.578709,{DF832200-13A4-4F2F-868F-F0E29B2FC2CB},16134.1147643239,5221640.6897734
2038,E05005424,Stanton and Flamville, ,448194,292736,-1.29099,52.53038,{88EDBA61-6FC1-4427-80C5-7374D5EBE8B7},26727.2974903688,24529391.4171237
2039,E05005426,Anstey, ,454693,308480,-1.1926,52.671291,{5BCBDA73-1B46-47A7-B2FE-AE2D92E8C2A7},11902.4218333714,4962352.7459958
2040,E05005427,Barrow and Sileby West, ,458589,317270,-1.13343,52.749901,{B7939AD0-6BCA-4FEE-9948-09347066487A},19688.7110978539,11307559.0049166
2041,E05005428,Birstall Wanlip, ,459246,311086,-1.12481,52.694241,{2C53F29F-FCEE-4F60-A41E-02D715B9165C},13078.5574236236,5095179.49581426
2042,E05005429,Birstall Watermead, ,459941,309642,-1.11479,52.681179,{149FAF38-B7EC-4178-8076-2CEA78437D49},7961.33986046595,2073949.97973537
2043,E05005430,East Goscote, ,463795,313629,-1.0570199,52.716579,{6C6EC289-BB0F-4658-A06E-0E3C1DBFBD9B},7024.7390232071,1877056.2977307
2044,E05005431,Forest Bradgate, ,451872,312244,-1.2337199,52.705399,{70B996D7-176A-4492-8FCA-41F6272F3C24},32636.7040486755,36618750.7153906
2045,E05005432,Loughborough Ashby, ,451774,319215,-1.23408,52.76807,{B427B074-194F-4878-B019-126A37F39EC4},6313.1812520332,1183960.70160131
2046,E05005433,Loughborough Dishley and Hathern, ,450374,322090,-1.25438,52.794048,{91E44A06-4FEA-428E-B3E6-81FA71097A52},13684.1342827372,8672034.09763541
2047,E05005434,Loughborough Garendon, ,450605,319621,-1.25134,52.771832,{D427FBCB-075C-481F-9F13-74964B0D8D31},10282.3489477686,3649965.0820979
2048,E05005435,Loughborough Hastings, ,454948,319459,-1.187,52.769951,{B825B2C1-3DB0-4E64-AA62-7C5C0916F927},8170.67366671963,3522558.65489888
2049,E05005436,Loughborough Lemyngton, ,453468,320943,-1.20869,52.78344,{5221F807-7FF8-4A10-966B-1AF3D3065FB6},11161.5413642787,4796927.76483804
2050,E05005437,Loughborough Nanpantan, ,450471,317984,-1.25357,52.75713,{C4A482E8-50D2-4FAC-8536-8BE9CE7B5246},10685.5485899752,3961496.46708799
2051,E05005438,Loughborough Outwoods, ,451653,317128,-1.2362,52.749321,{B054FA25-A834-4855-91D6-8BE5CEA61D11},12217.549700156,5620766.70782086
2052,E05005439,Loughborough Shelthorpe, ,453455,317467,-1.20945,52.752201,{B3C28C36-4D5D-46BB-A4B4-63E8665A340E},10386.234536519,3060358.41857869
2053,E05005440,Loughborough Southfields, ,453365,319083,-1.21052,52.766731,{5F33F842-1AE4-46CF-920C-47A7D51409F6},5455.68277739685,1702619.63117239
2054,E05005441,Loughborough Storer, ,452505,320146,-1.2230901,52.776371,{5715AC5C-9D97-48EB-9896-600D61DD4705},4237.5573654473,1020547.82560303
2055,E05005442,Mountsorrel, ,457927,314397,-1.1437401,52.72414,{4551AC1B-77DD-4AF2-8170-B4207520A419},7394.42204027763,1941780.55584065
2056,E05005443,Queniborough, ,466501,309978,-1.0177,52.683441,{118AE036-1115-4D36-8847-FBAD478190DA},36843.2713570962,32856225.4390426
2057,E05005444,Quorn and Mountsorrel Castle, ,456419,316568,-1.1656899,52.74382,{91EDFA34-E8CD-452C-A8D2-CA0B6E1E8182},20271.2552691858,11086684.0976157
2058,E05005445,Rothley and Thurcaston, ,456785,312420,-1.16099,52.70649,{B79FB5DA-2E67-4F1C-96EA-2F4902E7195B},25205.8904780565,17535635.1974021
2059,E05005446,Shepshed East, ,448605,318222,-1.28119,52.759441,{11F99935-7649-4366-B1FA-B7608AC8AA6F},15242.6290448583,8996572.74914203
2060,E05005447,Shepshed West, ,446838,318983,-1.30726,52.766441,{01CCC6C9-2F1F-4D19-85C4-C482C14E2D9C},14859.2904884802,9119471.27521784
2061,E05005448,Sileby, ,460998,316143,-1.09795,52.739498,{BD256CC4-F86A-4B90-B018-9FE01FE88EDA},15228.6223548354,8058765.74584276
2062,E05005449,Syston East, ,463183,311231,-1.06654,52.695099,{F27B2E9F-7E82-4405-9003-3351FB818BC5},6042.18622246947,1771672.72777051
2063,E05005450,Syston West, ,461445,311538,-1.09219,52.698059,{7A4BFDF8-586D-4AA9-9F24-DFF22A56DAB8},12514.7245965029,5152062.03073963
2064,E05005451,The Wolds, ,459584,322134,-1.11781,52.79351,{20A068BC-CAC0-4097-82D3-CD0268D0AF57},34660.6157017011,44809925.0649577
2065,E05005452,Thurmaston, ,461404,309442,-1.09319,52.679218,{9D3E88F0-F2E5-4DC7-95F3-CCF26086079D},11973.3308966222,4665257.65453046
2066,E05005453,Wreake Villages, ,463438,317198,-1.06161,52.748699,{B496111B-B95A-4278-8DD8-CD8378AB3087},41430.3104716746,33922136.9756666
2067,E05005479,Ambien, ,438540,297535,-1.43273,52.574291,{168DC69C-13CE-4E34-87DB-D6E4BE304D08},44528.5277102629,48928572.2857693
2068,E05005480,"Barlestone, Nailstone and Osbaston", ,442275,306116,-1.3765301,52.65115,{EBE474A0-7701-43FA-A367-8C1FD4EF6623},21428.534989191,17385383.6100868
2069,E05005481,Barwell, ,443571,297416,-1.35852,52.572842,{B98F0740-475F-46F7-B057-28CA3728FBE1},18750.2401825381,8511665.26925377
2070,E05005482,Burbage St Catherines and Lash Hill, ,444397,293535,-1.34685,52.537891,{B8047C87-E733-4263-B661-4CAFE8FACA40},10814.3098930845,3369865.97622389
2071,E05005483,Burbage Sketchley and Stretton, ,444375,291294,-1.34747,52.517738,{08580A9A-40FB-404F-AD05-1FBED64B3300},17901.6174860871,9207429.97244844
2072,E05005484,"Cadeby, Carlton and Market Bosworth with Shackerstone", ,439148,305223,-1.42285,52.643349,{A7CB48FF-7837-4596-B702-F6659C10C975},43170.0467879413,36943626.3929646
2073,E05005485,Earl Shilton, ,446967,297857,-1.30835,52.576519,{82197BC7-6523-4914-9DB5-DD61F4501D44},17191.1734099935,8219716.62044648
2074,E05005486,Groby, ,452241,308045,-1.22893,52.667622,{C722F4D3-773D-41BF-9A0D-12B1FF4E15A7},19302.4897196437,8310624.59738437
2075,E05005487,Hinckley Castle, ,442591,293833,-1.37343,52.54071,{AAAE6B80-4937-45E2-92A8-4FA37505C9EF},6170.30873282291,1661621.54065734
2076,E05005488,Hinckley Clarendon, ,440811,293636,-1.3997,52.53907,{F9152DA2-A3AF-4D42-9149-F66EF3AC82D3},9544.13944724549,3975192.13988875
2077,E05005489,Hinckley De Montfort, ,443612,295266,-1.3581899,52.553509,{CBD9F9C8-E4BC-4BEB-B171-74ABF74455D1},12567.8359268909,5171727.57985114
2078,E05005490,Hinckley Trinity, ,440938,295417,-1.3976099,52.555069,{F1ACCB81-8D27-4A5F-ADDF-8142E03C2F5E},11698.414842225,4470440.02295274
2079,E05005491,"Markfield, Stanton and Fieldhead", ,446656,310576,-1.31115,52.69088,{A99008A3-814B-42F1-8C5A-B5882318DFE2},25480.8758331062,15251951.9853243
2080,E05005492,Newbold Verdon with Desford and Peckleton, ,446479,302048,-1.31496,52.614239,{05B35068-C8BE-44C0-9166-E237BFA4C806},45581.3765423917,43934925.1514158
2081,E05005493,"Ratby, Bagworth and Thornton", ,446671,307240,-1.3114001,52.660889,{13C0A7F9-636E-49C9-8A19-77ED41E20DE1},35408.6448596042,26216316.4703065
2082,E05005494,Twycross and Witherley with Sheepy, ,433145,302632,-1.51183,52.620461,{E2DE88D1-C2F1-4B24-817E-91E099B8762C},46124.3128080568,55792428.0944424
2083,E05005495,Asfordby, ,471291,319906,-0.94471002,52.772072,{A437A218-F922-40FD-AE7B-F05F3542140B},18601.1986325043,10582650.9704479
2084,E05005496,Bottesford, ,480832,339389,-0.79848999,52.945831,{FAD512EA-7249-4F65-B5D9-C5C2013835D7},27973.0946382995,27001108.7596855
2085,E05005497,Croxton Kerrial, ,481553,328878,-0.79040003,52.85125,{AE76A003-0F28-42F5-AEF4-A2A5EFB19F33},53282.3423287395,75897250.6719172
2086,E05005498,Frisby-on-the-Wreake, ,469099,321325,-0.97689003,52.785099,{545051A7-E823-4273-B3F4-3577BEF16618},42477.1417474762,49151673.9124599
2087,E05005499,Gaddesby, ,475671,314321,-0.88107997,52.721272,{9C1AA6AE-ED83-4C48-B7B3-1110C39F3A73},44411.6840474617,45138436.9319207
2088,E05005500,Long Clawson and Stathern, ,475620,330505,-0.87809998,52.866741,{BF7BBBEC-8A1F-49E1-B279-89FDB2AE1BC5},44597.3514844793,60248808.2734599
2089,E05005501,Melton Craven, ,476646,318253,-0.86572999,52.756481,{E1B6F970-37F3-457B-A6E2-715DADC3BC2F},8788.87543017137,3265090.48641892
2090,E05005502,Melton Dorian, ,473968,317568,-0.90556002,52.75069,{983E7F15-0EB9-4016-BA59-D2B2E0854CED},12148.7614361756,4991886.27051822
2091,E05005503,Melton Egerton, ,473900,319358,-0.90616,52.766788,{5EB39F83-BE43-4159-84A6-0455EE259BA4},9723.21652368989,3564257.50371166
2092,E05005504,Melton Newport, ,476404,320712,-0.86874998,52.77861,{2D4F7C29-2144-49E5-9971-49E2F3B37DE6},14428.8423418341,4945803.8916064
2093,E05005505,Melton Sysonby, ,474464,321176,-0.89739001,52.783051,{EEF8283A-C4F6-42A7-B39D-14BA190E5654},9419.89117319676,3682124.07637226
2094,E05005506,Melton Warwick, ,475757,317338,-0.87910998,52.748379,{87DAEF1A-805E-466E-8881-7D87CD28BF06},8541.67824216836,2612250.4722653
2095,E05005507,Old Dalby, ,469769,324395,-0.96631002,52.812611,{B27EB39C-8AF4-48F2-80AC-38800781549B},38845.7905799088,34672108.1695535
2096,E05005508,Somerby, ,476761,310651,-0.86580002,52.688129,{893A443B-6F86-4225-9553-9E0FE5B98991},47746.9554578321,45118138.8653555
2097,E05005509,Waltham-on-the-Wolds, ,477894,323560,-0.84597999,52.804001,{7F002FCB-D889-4E2C-A50B-EE1DCA1B3C43},31793.290578954,30263118.0029383
2098,E05005510,Wymondham, ,483780,320265,-0.75954002,52.773499,{9A552CD5-EDBF-4A03-8209-657733B932F7},50176.0241449198,80245802.3653938
2099,E05005531,Oadby Brocks Hill, ,462923,299259,-1.07266,52.587521,{28D60325-FD43-4F72-9D63-0A0E906EE35B},6819.44914097142,2013407.77366977
2100,E05005532,Oadby Grange, ,462410,301583,-1.07979,52.608471,{B14A4706-2D7D-4732-83EE-C214844FC8D0},9266.47335843372,2942780.64853413
2101,E05005533,Oadby St Peter's, ,461673,300621,-1.09085,52.599899,{8E634CAC-937E-4B2D-A332-DD7E739C5F1A},6797.26869968962,1995697.67028678
2102,E05005534,Oadby Uplands, ,463313,300817,-1.06661,52.601479,{12030DC5-26E6-4AAD-9A34-57753DFE779E},6067.1775054176,1168815.33374811
2103,E05005535,Oadby Woodlands, ,463902,300009,-1.0580699,52.594139,{AC94F61D-F704-40B3-9AF8-80378152FDE4},6132.50778040868,1709571.90304812
2104,E05005536,South Wigston, ,459041,298107,-1.13016,52.577599,{D072ECC9-653E-4CD8-86E0-127814206337},10367.9929827921,3162088.24482489
2105,E05005537,Wigston All Saints, ,460343,297956,-1.11097,52.576099,{6F8C2AF2-3998-435D-BE4E-2774F7760CDF},8959.71422039198,2637314.65290215
2106,E05005538,Wigston Fields, ,459892,299451,-1.11736,52.589581,{55A75EC1-9AF4-4FF4-B066-71D2C6BAA3AA},5612.80397081844,1546815.33987476
2107,E05005539,Wigston Meadowcourt, ,462068,297625,-1.08558,52.572929,{BA2178AD-B100-4EA8-BFB9-BBA2FAEB7C7F},12695.5409402153,5046257.64268143
2108,E05005540,Wigston St Wolstan's, ,461034,299667,-1.1004601,52.5914,{201E690F-CB41-4A29-8667-551BD8A66BF3},6549.32189241809,1303347.31642029
2109,E05005618,Ashby de la Launde and Cranwell, ,506579,354258,-0.41056001,53.074951,{A83F16E0-F037-40BB-8478-871692D47C1C},49400.3245482715,95867775.8190353
2110,E05005619,Bassingham and Brant Broughton, ,490157,357071,-0.65482002,53.103249,{88320FF4-6528-4B52-9072-C1C29F6F9B62},54807.9735740105,86683749.768629
2111,E05005620,"Billinghay, Martin and North Kyme", ,515020,356264,-0.28391001,53.091221,{E7BF0486-73F1-4D43-A5D9-08BB98A57095},44446.5923932453,81304810.6983658
2112,E05005621,Bracebridge Heath and Waddington East, ,498640,365325,-0.52561998,53.175919,{E8E26189-B5E8-4036-9985-E5C23F57B050},24556.809690907,14970232.247776
2113,E05005622,Branston, ,507201,367703,-0.39679,53.195629,{73ED7FCF-9E15-4EFF-8C76-64BBAD05D6D7},37735.9618062401,43098055.9554278
2114,E05005623,Cliff Villages, ,495632,357366,-0.57297999,53.104939,{693D3FD5-7488-45A3-B710-86E8DED61FB7},48662.6115952338,84571367.0067541
2115,E05005624,"Eagle, Swinderby and Witham St Hughs", ,488119,366617,-0.68263,53.189369,{80EC8D2C-4B8E-4E0E-A664-529330B4FA9C},42313.2076949275,60752163.8320842
2116,E05005625,Heckington Rural, ,515287,341853,-0.28505999,52.961681,{97D5228B-D10C-4C2E-964A-9F5857F90E9C},41810.2137218763,67937733.0942896
2117,E05005626,Heighington and Washingborough, ,502325,369378,-0.46922001,53.211639,{D4EB7AFD-4A10-456B-9D55-3338687DC69E},30832.4771811886,27280633.9292579
2118,E05005627,Kirkby la Thorpe and South Kyme, ,514564,347701,-0.29374999,53.014381,{264CB534-7BEB-4477-BD23-8909C482E5ED},44210.007193757,67610812.1386203
2119,E05005628,Leasingham and Rauceby, ,501420,347469,-0.48967001,53.014938,{043E2BC0-D0E0-4E75-B3BA-A4C0A7D650B6},40994.3459632733,35634148.4390743
2120,E05005629,Metheringham, ,508834,363375,-0.37382999,53.15641,{E54D51C7-5D09-4EA9-A12E-F175B372F0D7},43886.8410108853,89052278.1902939
2121,E05005630,North Hykeham Forum, ,494927,367146,-0.58061999,53.192959,{EFD2E75B-4844-40EE-BB66-63949361F8DA},3862.46298349226,579473.574388678
2122,E05005631,North Hykeham Memorial, ,493395,367113,-0.60355002,53.192928,{7642FF9E-74EB-4255-86D7-ADDACEE6660B},10505.0495104409,4118219.56980148
2123,E05005632,North Hykeham Mill, ,493699,365362,-0.59951001,53.177139,{0ACF4DE8-A2BC-4147-8A1E-2E647C2EF3C3},8824.00606080196,2499620.35114328
2124,E05005633,North Hykeham Moor, ,494286,366445,-0.59042001,53.186771,{73A638C7-E881-425A-8A2F-112111D92AAC},4020.41739787943,855669.742959067
2125,E05005634,North Hykeham Witham, ,495229,366427,-0.57630998,53.18644,{AB0131FB-41CC-4D00-93DF-A6E0CC479AD4},6609.60260818629,1223964.88898064
2126,E05005635,Osbournby, ,506779,339099,-0.41258001,52.93869,{ED73A558-56CF-4DEB-92F6-7D4A41DC3B6D},68486.3932185345,107412703.960202
2127,E05005636,Ruskington, ,507964,351255,-0.39089999,53.047691,{696956A7-2DA1-442B-87D1-068ABFDC331D},24953.7009888647,15987996.733187
2128,E05005637,Skellingthorpe, ,492593,372086,-0.61410999,53.237759,{D46B93B8-F60F-4096-9470-9D556A29E02E},17461.9649512212,13270416.3873551
2129,E05005638,Sleaford Castle, ,505995,345460,-0.42216,52.99601,{65EB0575-C236-44A8-A628-E71A0F743727},5394.88916551152,1050556.15440582
2130,E05005639,Sleaford Holdingham, ,505980,347163,-0.42183,53.011311,{53CE46BA-4F56-46B8-90CC-A6059ACC45C9},13323.9196699414,6172224.92188104
2131,E05005640,Sleaford Navigation, ,507649,346049,-0.39732999,53.000969,{47A40889-615B-4152-A295-62603567CE7E},6534.6731156901,1571004.57689202
2132,E05005641,Sleaford Quarrington and Mareham, ,505995,344471,-0.42249,52.987122,{D46F85D4-D6C4-463C-ACDA-B22B1B5C5EAF},14062.3548393703,7638246.99783337
2133,E05005642,Sleaford Westholme, ,505465,346131,-0.42984,53.00214,{15830967-75EC-425A-9DA2-A160248551A8},8007.02275556456,1974642.59507411
2134,E05005643,Waddington West, ,495854,365027,-0.56738001,53.173752,{D590807A-751D-4FB8-BB5C-18B899C90770},9257.99982394959,3352881.83440757
2135,E05005644,Crowland and Deeping St Nicholas, ,523082,313477,-0.17975999,52.70499,{EA22B496-7D32-447E-AFEB-6AD97B202FB4},55614.0054642551,121234902.051613
2136,E05005645,"Donington, Quadring and Gosberton", ,521429,333100,-0.19694,52.88168,{75F67363-6D2B-4347-B831-FADF46C3DD89},49816.820440111,74736858.8837386
2137,E05005646,Fleet, ,536433,320443,0.020599,52.764381,{D5B56A9A-AA4E-47FA-8167-6544412421FF},48223.7764672502,27753266.0647419
2138,E05005647,Gedney, ,542645,327653,0.115739,52.827549,{C32EC892-B112-4D0F-804B-4982CD69CEB0},130146.162959543,51579724.5458216
2139,E05005648,Holbeach Hurn, ,539505,330650,0.070448004,52.855289,{0EE606C0-7ED8-4E58-BC74-BA3B42478F2E},183609.850646505,75249727.304535
2140,E05005649,Holbeach Town, ,535455,324622,0.0078410003,52.80217,{05BACF3C-B50F-43EA-B007-6167F3B1B584},13211.4186904552,5658818.88736894
2141,E05005650,Long Sutton, ,544263,322602,0.13751,52.781738,{FB6EBEB0-CFFE-4FD9-B5FC-D96330EAF45B},65292.0253650257,47923287.9046627
2142,E05005651,"Moulton, Weston and Cowbit", ,529340,322208,-0.083760001,52.781979,{EDEE9069-FC46-4C64-89A6-88CDF3F37422},67475.1881578695,86936669.1008349
2143,E05005652,Pinchbeck and Surfleet, ,521487,325846,-0.19878,52.81649,{2038D328-75B1-47D2-BC2F-BF8E9294E530},55612.5452252734,72133049.9115886
2144,E05005653,Spalding Castle, ,525593,324107,-0.13855,52.799931,{1EAA5293-500A-4188-A262-328108CA7D6C},11391.2771108982,2376274.11520129
2145,E05005654,Spalding Monks House, ,522505,320904,-0.18553001,52.771858,{9DABE5D7-9BAB-470C-A78D-410CD8B63C79},12574.7386690036,6319424.40159725
2146,E05005655,Spalding St John's, ,524213,322121,-0.15976,52.782398,{A58AA5E2-ABF0-4D0E-9E27-A954FF258917},5883.92502363464,1353839.17341534
2147,E05005656,Spalding St Mary's, ,525092,320632,-0.14731,52.768822,{2012C627-EDA1-4BF9-AE78-2030D3088F19},18783.2327727682,12113748.3213956
2148,E05005657,Spalding St Paul's, ,526509,323812,-0.12509,52.797058,{DA8B5E5E-D2CA-4504-BD3C-24ECB2468076},15202.3295002364,7860961.22504467
2149,E05005658,Spalding Wygate, ,523848,323391,-0.16469,52.7939,{266A056A-C1CA-48F2-A614-10C76F6CF93B},6870.25648985925,1714369.07070559
2150,E05005659,Sutton Bridge, ,550059,323249,0.223673,52.78598,{71A0A54C-AB70-4E59-BBF8-AFFE44640C5A},75158.8356143217,48282552.1719362
2151,E05005660,The Saints, ,537083,313828,0.027468,52.704788,{1D49EFD3-DD52-48B0-B1F5-C9A5B18121F8},35531.0891535068,42723218.0434991
2152,E05005661,Whaplode and Holbeach St John's, ,532503,318839,-0.038249999,52.75095,{E0B016A6-0F08-44B5-9EF1-2D8013C93BD7},64289.7100776347,64125422.8986172
2153,E05005757,Acle, ,640148,309750,1.5474139,52.632351,{FDDAAB8B-3287-4589-B7F9-91E4C5B753FD},23571.9980351256,9366988.6652053
2154,E05005758,Aylsham, ,619357,326655,1.252004,52.79287,{1C29FF30-465D-47D4-AD43-CD9B99FA22C7},47278.5524710554,50817452.2198665
2155,E05005759,Blofield with South Walsham, ,636025,313149,1.4890389,52.664661,{0D03956C-EFE4-4D21-BCF3-E3DC71701B40},45712.5157810674,51432314.8221636
2156,E05005760,Brundall, ,637074,305854,1.499289,52.59874,{41850E9A-4D16-449E-82A5-CBCECF088A8E},59241.0023593668,37095576.4630403
2157,E05005761,Burlingham, ,636398,308924,1.49152,52.626579,{4E12FF73-A839-441F-9F03-1BD249BDAA25},17483.7120703378,9393898.42628556
2158,E05005762,Buxton, ,623555,323241,1.3118269,52.760509,{99EBD8F1-51FF-47A2-BEB1-EE679FE1E64F},32717.4203271745,19844274.5391069
2159,E05005763,Coltishall, ,626876,318707,1.357824,52.718441,{3F2D5007-949B-4DC5-8FE4-7EA1C002E75B},28054.7530910092,21639657.9020231
2160,E05005764,Drayton North, ,618045,314460,1.224485,52.683941,{FDFED780-83E1-448D-BF66-E78B1E96C2BE},9911.16676329565,2404275.49095458
2161,E05005765,Drayton South, ,618590,313287,1.231756,52.673199,{79B626B5-03E2-4A1F-BEE3-0B600FE33F7C},12962.8083169691,3158344.68361709
2162,E05005766,Eynesford, ,609191,325997,1.101052,52.790989,{08A18E6E-90F7-4209-A2AC-A62A71142A1A},51732.8488356564,65836848.7122448
2163,E05005767,Great Witchingham, ,612737,317252,1.147889,52.711109,{918C3E0F-1BCC-45E9-B55B-1CE00D6DFBA9},50750.01108691,72443119.3590004
2164,E05005768,Hellesdon North West, ,620015,311797,1.251803,52.659248,{96880660-3217-4C6B-BD3E-62D355B343AD},9481.46523078646,3235118.06828602
2165,E05005769,Hellesdon South East, ,621282,311969,1.27062,52.660278,{581EBA7B-3ABF-40FB-AD5B-5106E4CF928E},6177.48517997575,2004236.62081434
2166,E05005770,Hevingham, ,621315,319779,1.276355,52.730358,{7ACB5E58-DD32-4837-954F-2E29DB11165F},30364.6304745177,25746501.140457
2167,E05005771,Horsford and Felthorpe, ,619734,316409,1.25073,52.70076,{AB4504BB-7125-41E5-BBA7-9730878317CB},29416.5828015965,25261380.9836854
2168,E05005772,Marshes, ,643159,305590,1.5887589,52.593689,{7A306E3B-A881-46EF-AA41-F2F6D0A20E98},51318.5401934623,53911478.2604797
2169,E05005773,Old Catton and Sprowston West, ,623774,312662,1.307873,52.66547,{DA2FEA3C-4C19-44AD-971E-667572BC1E22},9152.70749656807,3225591.99417647
2170,E05005774,Plumstead, ,629546,310971,1.3918951,52.647888,{2C0BB218-A10C-413F-BD00-85AB7E534F87},15933.1820745617,11040568.0684771
2171,E05005775,Reepham, ,608464,322981,1.08837,52.764198,{CEAAF483-191A-497A-BBCC-7998D083364F},22396.7386800605,19088825.1076981
2172,E05005776,Spixworth with St Faiths, ,623191,315663,1.301298,52.69265,{5772292E-6B27-494A-9C7A-F297026FBBC8},23526.3626701549,14685451.548894
2173,E05005777,Sprowston Central, ,625046,312700,1.3266751,52.665291,{3D3601E4-0604-44A8-8E3B-F541151A8FA1},11966.9701842868,3155511.60327558
